Title,Author,Date,Rating
FACT CHECK: VP Robredo expressed support for the Church of Godâs discrimination against trans influencer Sass Sasot #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-24,FALSE
FACT CHECK: Leni liable for graft over Angat Buhay NGO #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-17,FALSE
FACT CHECK: Sandro Marcos wants OFWs to pay tax for gov't debt #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-29,FALSE
FACT CHECK: Oplan Baklas #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-21,FALSE
FACT CHECK: Sara Duterte is the first incumbent mayor to become VP and the first from Mindanao #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-19,FALSE
FACT CHECK: 100 billion people attended BBM Grand Rally 2022 #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-25,SATIRE
FACT CHECK: Rappler violated the Constitution #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-12,MISSING CONTEXT
"FACT CHECK: Plaza Miranda, Rano Massacre were handiworks of the CPP-NPA-NDF, necessitating the declaration of Martial Law #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-07-10,FALSE
"Pinklawans defined as anti-progress, CPP-NPA supporters in Urban Dictionary - Baguio Chronicle",Baguio Chronicle,2022-05-30,FALSE
"FACT CHECK: Ferdinand âBongbongâ R. Marcos, Jr. was welcomed by 2 million Pangasinenses #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-02-28,FALSE
"FACT CHECK: Aquinos responsible for selling land, uses West Philippine sea as Dumpsite (Panambak) #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-06-28,FALSE
FACT CHECK: VP Robredo cannot remember pieces of legislation she filed as Camarines Sur Representative #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-31,FALSE
FACT CHECK: Ferdinand Marcos Sr. is a hero because he was buried at the Libingan ng Mga Bayani in 2016 #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-30,FALSE
FACT CHECK: BBM to change the National Language back to Ilocano #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-29,FALSE
FACT CHECK: Baguio journalist is CPP-NPA-NDF member #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-08-15,FALSE
FACT CHECK: Darryl Yap is listed by Forbes as among the most obnoxious people under 30 worldwide #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-10,SATIRE
FACT CHECK: Robredo says thousands of soldiers are worthy of sacrifice for Scarborough Shoal #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-09,FALSE
FACT CHECK: Willie Revillame to lead ABS-CBN after buying the frequency on which the media corporation broadcasted #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-28,FALSE
FACT CHECK: The government is giving incentives to those who received defective COVID vaccines #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-30,FALSE
"FACT CHECK: Patricia Non, the pioneer of the community pantry movement, is part of the CPP-NPA #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-05-31,FALSE
FACT CHECK - COVID-19 Vaccine Booster Shots are dangerous #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-14,FALSE
"FACT CHECK: VP Leni Robredo comments on the cost of the Philippine Arena, an indoor stadium owned by Iglesia Ni Cristo (INC) #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-08,FALSE
FACT CHECK: Daughter of Kiko and Sharon comes out as a lesbian #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-21,FALSE
FACT CHECK: Guinness World Records removing Marcos entry absolves dynasty #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-17,FALSE
"FACT CHECK: Jillian Robredo heckling was due to impoliteness, blocking #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-27,FALSE
FACT CHECK - Robredo is keeping campaign donations #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-14,UNAVAILABLE
FACT CHECK: Robredo threatens chaos if defeated #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-27,FALSE
FACT CHECK: BBM has done nothing since 2016 nat'l elections #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-15,TRUE
FACT CHECK - Robredo says there is no COVID vaccine in 2022 #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-14,UNAVAILABLE
FACT CHECK - Robredo is keeping campaign donations #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-14,UNAVAILABLE
FACT CHECK: Sagada oranges are really orange in hue and come from a province in China #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-08-15,FALSE
FACT CHECK: Ateneo gunman was supposed to be the new DOH Secretary #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-29,FALSE
FACT CHECK: Marcos says 2022 election first where WPS is major issue #FactsFirsPH - Baguio Chronicle,Baguio Chronicle,2022-02-28,FALSE
FACT CHECK: Atty. Thorrsson Keith leads in a survey for the Benguet congressional race #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-30,FALSE
"FACT CHECK: 10 âBuild, Build, Build' projects in locos region under Duterte #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-02-14,UNAVAILABLE
Outgoing VP Leni Robredo to form âAngat Buhay Allianceâ with the Communist Party of the Philippines (CPP) and New Peopleâs Army (NPA) - Baguio Chronicle,Baguio Chronicle,2022-06-22,FALSE
FACT CHECK: Art Weave is the first ever to feature an art collaboration between artists and weavers in the Philippines #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-30,FALSE
FACT CHECK: Build Build Build begins work on longest tunnel road project in Davao #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-17,MISSING CONTEXT
FACT CHECK: Marcos takes lead in the March Social Weather Stations (SWS) presidential survey #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-16,FALSE
FACT CHECK: Robredo maligned Filipino seamen for inadequate skills #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-24,FALSE
"FACT CHECK: Masagana 99 improved food production, prices #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-02-24,FALSE
FACT CHECK: VP Leni Robredo eats at a restaurant affiliated with Joma Sison #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-07,FALSE
FACT CHECK: UP Prof. Clarita Carlos criticized VP Leni Robredo for saying that she is running only because she doesnât want BBM to win #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-28,MISSING CONTEXT
FACT CHECK: Robredo seeks coalition gov't with CPP/NPA/NDF #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-06,FALSE
FACT CHECK: Marcos preferred bet of 9/10 Pinoys abroad #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-28,FALSE
FACT CHECK: The number of votes do not match the number of registered voters #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-30,FALSE
FACT CHECK: Robredo has a team of photo manipulators in sorties #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-18,FALSE
"FACT CHECK: The Carmelite nuns of Jaro, Iloilo eagerly watched âMaid in Malacanangâ #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-08-15,FALSE
FACT CHECK: Quiboloy says UP and other SUCs are ârecruitment agenciesâ for the CPP-NPA-NDF #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-10,FALSE
FACT CHECK: Aika Robredo admitted through a tweet that she was the woman in a sex video #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-15,FALSE
FACT CHECK: Maharlika TV claims fact checker claims Bongbong Marcos is a drug addict - Baguio Chronicle,Baguio Chronicle,2022-04-05,FALSE
FACT CHECK: âDilawansâ are habitual fake news peddlers #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-21,FALSE
FACT CHECK: Ateneo University Press placed anti-Marcos book on sale due to a lack of buyers #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-31,FALSE
"FACT CHECK: VP Leni paid Pantaleon ""Bebot"" Alvarez to declare his full support #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-03-29,FALSE
FACT CHECK: Cory failed to operate Bataan nuclear plant #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-28,FALSE
FACT CHECK - The COMELEC office is lit up with the colors of the Uniteam tandem #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-18,TRUE
FACT CHECK - Robredo says there is no COVID vaccine in 2022 #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-14,UNAVAILABLE
FACT CHECK: BBM-Sara tandem prophesied by the countryâs coat of arms #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-15,FALSE
FACT CHECK: The PCGG stole the Marcos familyâs âprivate wealthâ #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-16,FALSE
FACT CHECK: The International Criminal Court is backed by âDilawansâ#FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-12,FALSE
FACT CHECK: Marcos Jr. takes lead in Hongkong and Qatar exit polls #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-13,FALSE
FACT CHECK: Imelda's acquittal means Marcoses are innocent of theft #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-25,FALSE
"FACT CHECK: PNoy administration incurred a debt of P1.37 trillion, while the national debt increased to P12.68 trillion under the Duterte admin #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-06-03,TRUE
"FACT CHECK: The Igorot Stone Kingdom is located in Banaue, Ifugao #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-07-17,FALSE
FACT CHECK: Marcos's world record for theft #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-21,TRUE
"FACT CHECK: President Duterte claimed that âMaharlikaâ means serenity and peace, proposed to change the countryâs name #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-30,FALSE
FACT CHECK: Premium rice selling for P20 a kilo in Quezon City #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-28,FALSE
FACT CHECK: Photo uploaded on Twitter intentionally makes the water of Manila Bay appear unflattering #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-30,FALSE
FACT CHECK: COA flagged Davao City for assets #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-30,TRUE
FACT CHECK: Senator Go co-authored act providing honoraria to youth officials #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-26,MISSING CONTEXT
"FACT CHECK: Prince Charles, heir apparent to the British throne, was happy that Ferdinand Marcos Jr. is the new president of the Philippines #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-05-25,FALSE
FACT CHECK: Rice prices in Bohol reach P19.00/kilo #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-28,FALSE
FACT CHECK: Mark Villar started the 7.17 km Urdaneta City Bypass Road #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-21,FALSE
FACT CHECK: Senator-elect Robin Padilla claims PNoy did nothing for education and employment during his term #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-29,FALSE
FACT CHECK: NPA rebels surrendered to president-elect Marcos Jr.âs administration #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-27,FALSE
FACT CHECK: VP Robredo claims that her election loss was a blessing in disguise #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-21,MISSING CONTEXT
FACT CHECK: A much-stronger earthquake will return this Wednesday evening in Abra #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-27,FALSE
FACT CHECK: Duterte favors an Ilocano replacement #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-06,FALSE
"FACT CHECK: Sandro Marcos says father ""need not shake hands with common people"" #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-02-27,FALSE
FACT CHECK: Students required to join the Leni Rally in Cebu #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-25,FALSE
FACT CHECK: UN leaders were impressed by President Bongbong Marcos Jr. and praised his talent and intelligence #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-31,FALSE
FACT CHECK: Kuwait celebrates the win of BBM-Sara in the 2022 Election #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-12,FALSE
FACT CHECK: Robin Padilla embarrasses Senator Drilon for his âtrivialâ legislative accomplishments #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-25,MISLEADING
"FACT CHECK: The new â±1,000 polymer banknote won't be legal tender when folded #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-07-13,FALSE
FACT CHECK: TUPAD payouts are from caretaker Eric Yap #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-09,FALSE
FACT CHECK: Marcos avoided mentioning Ninoy Aquino in his SONA #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-31,TRUE
FACT CHECK: Angat Buhay program flagged for missing documents #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-09,MISSING CONTEXT
"FACT CHECK: Aika Robredo faked sex video fiasco, Leni should apologize #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-23,FALSE
FACT CHECK: Ilocos Norte 1st District Rep. Sandro Marcos will pass a law extending the terms of the president and vice president #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-10,FALSE
"FACT CHECK: Leni Robredo lied about being a Professor in Economics, according to an International Relations expert #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-24,FALSE
FACT CHECK: Ferdinand Marcos Sr. and his family calmly left MalacaÃ±ang palace during the EDSA revolution #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-08-15,FALSE
FACT CHECK: Marcos avoiding handshakes after injury from a wrist slash #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-20,FALSE
FACT CHECK: The singer Cher endorsed VP Leni Robredo #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-21,MISSING CONTEXT
FACT CHECK: Angat Buhay Foundation intends to overthrow Marcos presidency #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-25,FALSE
FACT CHECK: BBM authored the Philippine Archipelagic Baselines Law #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-13,FALSE
FACT CHECK: Imee Marcos fabricated her graduation from four different schools #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-12,TRUE
FACT CHECK: Bongbong tells the DFA to repatriate Pinoys in Ukraine immediately #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-27,MISSING CONTEXT
FACT CHECK: NTF-ELCAC claims Baguio City Mayorâs directive was intended to protect communist rebels #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-21,FALSE
FACT CHECK: Luke Espiritu is recruiting Kristy Halili on his team #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-21,UNAVAILABLE
FACT CHECK: Live crocodile caught at Marikina River and paraded on top of a trailer in Antipolo #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-27,FALSE
FACT CHECK: Jay Sonza says Ninoy Aquino Jr. and Joma Sison were the masterminds of the 1971 Plaza Miranda bombing #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-20,FALSE
FACT CHECK: Facebook post claims Maria Ressa was sentenced to 15 years for cyber libel #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-30,FALSE
FACT CHECK: Leni-Kiko supporters recruited Marikina Science High School students in an election-related event #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-12,FALSE
FACT CHECK: Maria Ressa has paid more bail than Imelda Marcos #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-21,TRUE
FACT CHECK: BBM win already lowers rice prices #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-25,FALSE
"FACT CHECK: P10,000 incentive to those who will register for National ID #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-06-10,FALSE
FACT CHECK: Opposition leader Ninoy Aquino was an opportunistic politician by taking advantage of the deteriorating health of the late President Marcos #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-06-19,FALSE
FACT CHECK: Domogan perpetually disqualified from public office #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-12,MISSING CONTEXT
FACT CHECK: Philippine Inflation Rate rises to 6.1% #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-08,TRUE
FACT CHECK: Poong Nazareno dressed in pink in support of VP Leni Robredoâs presidential candidacy #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-15,FALSE
FACT CHECK - Marcos is an economist #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-15,FALSE
FACT CHECK: BBM developed the famous Ilocos wind farms #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-13,FALSE
FACT CHECK: Electric Cooperatives are inefficient parts of energy industry contributing to higher power costs #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-18,FALSE
FACT CHECK: 73 out of 81 of all governors are backing BBM-Sara #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-13,UNAVAILABLE
FACT CHECK: More people trust SMNI #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-30,MISSING CONTEXT
FACT CHECK: Robredo cannot criticize martial law nor Marcos because her father was appointed by Marcos as judge #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-06,FALSE
FACT CHECK: Donât wear pink on Election Day #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-21,FALSE
"FACT CHECK: VP Robredo's campaign is backed by oligarchs, VP is not supportive of President Duterte #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-01,FALSE
FACT CHECK: Joma Sison is dead. #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-08,FALSE
FACT CHECK: Rallyists who raided Malacanang during the EDSA Revolution carried torches #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-07,FALSE
FACT CHECK: Robredo's picture with PH seal of the president is illegal #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-13,FALSE
FACT CHECK: Imee Marcos is the author of RA 11861 or the Expanded Solo Parents Welfare Act #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-04,MISSING CONTEXT
FACT CHECK: Hacienda Luisita owes 43 years worth of back taxes #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-16,FALSE
FACT CHECK: The Philippines was able to attain self-sufficiency in food supply during Ferdinand Marcos Sr.âs presidency #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-04,FALSE
FACT CHECK: A Shared Video of a version of the song âDi Niyo Ba Naririnig?â #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-14,UNAVAILABLE
FACT CHECK: Lacson says each Filipino owes P100K #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-27,TRUE
FACT CHECK: Thorrsson Keith ranks high in Benguet congressional survey #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-16,FALSE
FACT CHECK: Catholic academe groupâs support for VP Leni has communist roots #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-28,FALSE
FACT CHECK - Senatorial candidate Chiz Escudero formally endorsed VP Leni Robredo #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-15,FALSE
FACT CHECK: Leni Robredo did not mention the title of her favorite book in Rappler interview #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-01,FALSE
"FACT CHECK: 1,200 out of 1,480 mayors support BBM-Duterte tandem #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-10,FALSE
"FACT CHECK: Imam Ali Abdul Madid, the Grand Imam of the Philipines, officially endorsed Leni Robredo in United Muslim Alliance Philippines, guaranteeing 6 million votes for her #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-04-29,MISLEADING
FACT CHECK: Duterte was referring to BBM when he said choose the Ilocano leader you want #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-09,FALSE
"FACT CHECK: VP Leni Rodredo, while a congresswoman, had not approved or passed any bills #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-05-07,FALSE
"FACT CHECK: President Ferdinand R. Marcos Jr., like his father, delivers his speeches extemporaneously, as he did in his inaugural speech #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-07-05,FALSE
FACT CHECK: PARLADE says insurgents exploiting Ata Manobos #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-21,FALSE
FACT CHECK - Malou Tiquia vs. Leni Robredo #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-15,FALSE
FACT CHECK: The Makabayan bloc party lists are legal fronts of the CPP-NPA #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-22,FALSE
"FACT CHECK: Sara Duterte to turn K-12 to K-14, push for ROTC, mandatory military service without pay #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-05-27,FALSE
"FACT CHECK - Million Ilocanos welcome BBM-Sara UNITEAM in Regions 1, 2 #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-02-20,FALSE
"FACT CHECK: Quiboloy says Robredo asked for advance questions in SMNI, CNN debates #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-03-06,FALSE
FACT CHECK: A popular Philippine childrenâs bookline is radicalizing children against the government #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-05-31,FALSE
FACT CHECK: The Ateneo Arete Shooting was planned and executed by the âPinklawansâ #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-25,FALSE
FACT CHECK: Jillian Robredo cursed at heckler on social media #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-29,FALSE
"FACT CHECK: Neri Colmenares, progressive partylists disqualified by Comelec #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-05-07,FALSE
FACT CHECK: Jillian Robredo provoked a vendor at the Baguio City Market to shout discrimination against Igorots and that they should be respected #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-27,FALSE
FACT CHECK: Robredo snubbed SMNI debates in fear of panelists? #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-16,FALSE
FACT CHECK: UP Prof Clarita Carlos says Marcos won SMNI debate #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-02-22,FALSE
FACT CHECK: Elec coop's resources used to successfully campaign for a partylist #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-07-16,FALSE
FACT CHECK: Leni Robredo topped the Google Search Trends for PH elections because of Naga Leaks and other similar disparaging topics #FactsFirst - Baguio Chronicle,Baguio Chronicle,2022-03-21,FALSE
"FACT CHECK: NCIP states that the terms âIgorotâ, âLumadâ, and âTumandoksâ are the âvery words being used by the CPP-NPA-NDF or the communist terrorist groupâ #FactsFirstPH - Baguio Chronicle",Baguio Chronicle,2022-06-23,FALSE
FACT CHECK: Former Chief Justice Marie Lourdes Sereno wore a necklace stolen from Imeldaâs personal jewelry collection #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-03-30,FALSE
FACT CHECK: Robredo only pretends to be a lawyer while Duterte is a great one #FactsFirstPH - Baguio Chronicle,Baguio Chronicle,2022-04-29,MISSING CONTEXT
FACT CHECK: Catanduanes police tags Kabataan Partylist as 'NPA recruiter' and 'fake human rights advocate',AlterMidya,2022-02-19,FALSE
"FACT CHECK: Lantarang pagbibigay ng pera sa mga supporter ni Marcos Jr., nakuhanan ng bidyo sa Mandaluyong",Fact Check,2022-05-09,TRUE
FACT CHECK: 'Ka Eric' claims President Duterte's good relationship with China & Russia the reason why PH COVID-19 vaccination efforts more successful among ASEAN countries,AlterMidya,2022-02-14,FALSE
"FACT CHECK: Dismayado nga ba ang lahat ng pasahero nang tanggalin ang 'No Vax, No RIde' policy?",AlterMidya,2022-03-18,MISSING CONTEXT
FACT CHECK: Quiboloy's legal counsel claims the release of the FBI 'wanted poster' is an effort to destroy Duterte administration's reputation,AlterMidya,2022-02-10,FALSE
FACT CHECK: OVP misusing public funds,AlterMidya,2022-02-17,FALSE
FALSE: Party-list groups under Makabayan Coalition are 'legal fronts' of the CPP,AlterMidya,2022-04-07,FALSE
FACT CHECK: Quiboloy's legal counsel claims the release of the FBI 'wanted poster' is an effort to destroy Duterte administration's reputation,AlterMidya,2022-02-10,FALSE
"FALSE: Wala daw sa FBI watchlist si Apollo Quiboloy, sabi ng SMNI",AlterMidya,2022-05-05,FALSE
"FACT CHECK: Facebook post falsely claims Leni-Kiko tandem, Kabataan Partylist are allies of the CPP-NPA-NDF",AlterMidya,2022-02-21,FALSE
FACT CHECK: Suportado ni Baguio City Mayor Magalong ang 'counterinsurgency approach' ng NTF-ELCAC,AlterMidya,2022-04-12,MISSING CONTEXT
FACT CHECK: Did late dictator Marcos ban child labor?,AlterMidya,2022-03-25,FALSE
FACT CHECK: Duterte fulfilled 9 out of 10 campaign promises,Fact Check,2022-04-26,FALSE
FACT CHECK: Did the late Pres. Cory Aquino start the system of electoral fraud through the automated elections?,AlterMidya,2022-04-20,FALSE
FALSE: Walang court conviction ang pamilya Marcos,AlterMidya,2022-04-29,FALSE
"FALSE: Sen. De Lima enjoys 'generous access' to media while in detention, Badoy claims",AlterMidya,2022-04-20,FALSE
"VERIPOYED: Red-tagging, 'di naman daw nakakapahamak?",AlterMidya,2022-04-28,UNAVAILABLE
"FACT CHECK: Senators receive P20 billion for pet projects, Harry Roque claims",AlterMidya,2022-03-23,FALSE
FACT CHECK: Baguio City Mayor Magalong supports NTF-ELCAC's counterinsurgency approach,AlterMidya,2022-04-05,MISSING CONTEXT
"FACT CHECK: Former Presidential Spokesperson Harry Roque says Pharmally has no anomalies, Duterte is not involved",AlterMidya,2022-02-11,FALSE
"FACT CHECK: Larry Gadon, iginiit na si Joma Sison ang may pinakamaraming pinatay noong panahon ng Martial Law",AlterMidya,2022-03-17,FALSE
FACT CHECK: Starlink entry in PH should be credited to Marcos Jr.,Fact Check,2022-08-05,FALSE
FACT CHECK: Chavit Singson claims it's unfair to blame Ferdinand Marcos for human rights violations during Martial Law,AlterMidya,2022-02-23,FALSE
"VERIPOYED: South Korea at Singapore, kinopya ang 'Marcos economic blue print?'",AlterMidya,2022-05-06,UNAVAILABLE
FALSE: 'Galawang Nazi' ang fact-checking initiative ng Rappler at Vera Files,AlterMidya,2022-04-22,FALSE
FACT CHECK: 'Ka Eric' claims President Duterte's good relationship with China & Russia the reason why PH COVID-19 vaccination efforts more successful among ASEAN countries,AlterMidya,2022-02-14,FALSE
FACT CHECK: Did Robredo lie about her stint as economics teacher?,Fact Check,2022-05-05,FALSE
"FACT CHECK: Pre-shading ng mga balota, nasaksihan sa Sultan Kudarat",Fact Check,2022-05-09,TRUE
FALSE: Robredo campaign team on a 'defamation spree' vs Marcos Jr.,AlterMidya,2022-04-12,FALSE
FACT CHECK: Former Sen. Juan Ponce Enrile claims that Martial Law saved the Philippines from being a 'communist nation',AlterMidya,2022-02-17,FALSE
"FACT CHECK: Reported harassment & forced evacuation of Lumad groups in Mindanao only for 'show,' former Lumad leader claims",AlterMidya,2022-03-23,FALSE
"FACT CHECK: Red-tagging, hindi banta sa buhay ayon kay Lorraine Badoy",AlterMidya,2022-04-05,FALSE
"FACT CHECK: NAIA, PGH, TESDA, SSS, & GSIS established under Marcos administration?",AlterMidya,2022-03-21,FALSE
